giftBag,InvoiceNo,StockCode,Description,Quantity,InvoiceMonth,UnitPrice,CustomerID,Country,CountryCode
0,577228,22809,SET OF 6 T-LIGHTS SANTA,2,11,2.95,12391,Cyprus,8
0,577355,22809,SET OF 6 T-LIGHTS SANTA,6,11,2.95,14911,EIRE,11
0,579539,22809,SET OF 6 T-LIGHTS SANTA,6,11,2.95,14911,EIRE,11
0,569699,22809,SET OF 6 T-LIGHTS SANTA,2,10,2.95,12723,France,14
0,578277,22809,SET OF 6 T-LIGHTS SANTA,2,11,2.95,12723,France,14
0,578541,22809,SET OF 6 T-LIGHTS SANTA,12,11,2.95,14277,France,14
0,579190,22809,SET OF 6 T-LIGHTS SANTA,12,11,2.95,12657,France,14
0,579193,22809,SET OF 6 T-LIGHTS SANTA,12,11,2.95,12657,France,14
0,536527,22809,SET OF 6 T-LIGHTS SANTA,6,12,2.95,12662,Germany,15
0,537022,22809,SET OF 6 T-LIGHTS SANTA,6,12,2.95,12725,Italy,20
0,538095,22809,SET OF 6 T-LIGHTS SANTA,2,12,2.95,17097,Spain,32
0,568650,22809,SET OF 6 T-LIGHTS SANTA,6,9,2.95,13505,Switzerland,34
0,576345,22810,SET OF 6 T-LIGHTS SNOWMEN,6,11,2.95,12374,Austria,2
0,567899,22810,SET OF 6 T-LIGHTS SNOWMEN,6,9,2.95,14911,EIRE,11
0,565930,22810,SET OF 6 T-LIGHTS SNOWMEN,12,9,2.95,12685,France,14
0,578541,22810,SET OF 6 T-LIGHTS SNOWMEN,12,11,2.95,14277,France,14
0,537022,22810,SET OF 6 T-LIGHTS SNOWMEN,6,12,2.95,12725,Italy,20
0,568650,22810,SET OF 6 T-LIGHTS SNOWMEN,6,9,2.95,13505,Switzerland,34
0,568654,22811,SET OF 6 T-LIGHTS CACTI ,6,9,2.95,14911,EIRE,11
0,542433,22811,SET OF 6 T-LIGHTS CACTI ,18,1,2.95,12726,France,14
1,558536,22812,PACK 3 BOXES CHRISTMAS PANNETONE,48,6,1.95,12424,Australia,1
0,571705,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,10,1.95,12360,Austria,2
0,574329,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,11,1.95,12362,Belgium,4
0,559298,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,7,1.95,12471,Germany,15
0,566054,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,9,1.95,12592,Germany,15
0,567958,22812,PACK 3 BOXES CHRISTMAS PANNETONE,96,9,1.65,12619,Germany,15
0,569562,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,10,1.95,12720,Germany,15
0,569640,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,10,1.95,12471,Germany,15
1,569721,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,10,1.95,12628,Germany,15
1,571328,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,10,1.95,12473,Germany,15
0,566557,22812,PACK 3 BOXES CHRISTMAS PANNETONE,96,9,1.65,14646,Netherlands,25
1,568208,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,9,1.95,12783,Portugal,28
1,558536,22813,PACK 3 BOXES BIRD PANNETONE ,36,6,1.95,12424,Australia,1
0,571705,22813,PACK 3 BOXES BIRD PANNETONE ,12,10,1.95,12360,Austria,2
0,546252,22813,PACK 3 BOXES BIRD PANNETONE ,12,3,1.95,14930,Channel Islands,7
0,556127,22813,PACK 3 BOXES BIRD PANNETONE ,12,6,1.95,12406,Denmark,10
0,553208,22813,PACK 3 BOXES BIRD PANNETONE ,12,5,1.95,12674,France,14
0,541965,22813,PACK 3 BOXES BIRD PANNETONE ,36,1,1.95,12625,Germany,15
0,543900,22813,PACK 3 BOXES BIRD PANNETONE ,24,2,1.95,12621,Germany,15
0,547925,22813,PACK 3 BOXES BIRD PANNETONE ,12,3,1.95,12481,Germany,15
0,548745,22813,PACK 3 BOXES BIRD PANNETONE ,12,4,1.95,12471,Germany,15
0,552878,22813,PACK 3 BOXES BIRD PANNETONE ,36,5,1.95,12625,Germany,15
0,553037,22813,PACK 3 BOXES BIRD PANNETONE ,12,5,1.95,12471,Germany,15
0,555162,22813,PACK 3 BOXES BIRD PANNETONE ,12,6,1.95,12473,Germany,15
0,562370,22813,PACK 3 BOXES BIRD PANNETONE ,12,8,1.95,12626,Germany,15
0,564360,22813,PACK 3 BOXES BIRD PANNETONE ,12,8,1.95,12471,Germany,15
1,564972,22813,PACK 3 BOXES BIRD PANNETONE ,12,8,1.95,12621,Germany,15
0,567924,22813,PACK 3 BOXES BIRD PANNETONE ,36,9,1.95,12471,Germany,15
0,567958,22813,PACK 3 BOXES BIRD PANNETONE ,96,9,1.65,12619,Germany,15
0,569640,22813,PACK 3 BOXES BIRD PANNETONE ,36,10,1.95,12471,Germany,15
1,571328,22813,PACK 3 BOXES BIRD PANNETONE ,12,10,1.95,12473,Germany,15
0,576909,22813,PACK 3 BOXES BIRD PANNETONE ,12,11,1.95,12471,Germany,15
1,562528,22813,PACK 3 BOXES BIRD PANNETONE ,12,8,1.95,12610,Italy,20
0,566557,22813,PACK 3 BOXES BIRD PANNETONE ,96,9,1.65,14646,Netherlands,25
0,539488,22813,PACK 3 BOXES BIRD PANNETONE ,24,12,1.95,12377,Switzerland,34
0,562602,22814,CARD PARTY GAMES ,12,8,0.42,12865,Austria,2
0,563749,22814,CARD PARTY GAMES ,12,8,0.42,12360,Austria,2
0,549588,22814,CARD PARTY GAMES ,12,4,0.42,12428,Finland,13
0,558045,22814,CARD PARTY GAMES ,12,6,0.42,12615,France,14
0,578698,22814,CARD PARTY GAMES ,12,11,0.42,12620,France,14
0,541965,22814,CARD PARTY GAMES ,12,1,0.42,12625,Germany,15
0,544996,22814,CARD PARTY GAMES ,12,2,0.42,12474,Germany,15
1,557466,22814,CARD PARTY GAMES ,12,6,0.42,13815,Germany,15
0,557569,22814,CARD PARTY GAMES ,12,6,0.42,12474,Germany,15
0,571824,22814,CARD PARTY GAMES ,12,10,0.42,12472,Germany,15
0,544480,22814,CARD PARTY GAMES ,72,2,0.36,14646,Netherlands,25
0,548011,22814,CARD PARTY GAMES ,144,3,0.36,14646,Netherlands,25
0,552883,22814,CARD PARTY GAMES ,72,5,0.36,14646,Netherlands,25
0,581175,22814,CARD PARTY GAMES ,144,12,0.36,14646,Netherlands,25
0,536532,22814,CARD PARTY GAMES ,12,12,0.42,12433,Norway,26
0,537868,22814,CARD PARTY GAMES ,12,12,0.42,12433,Norway,26
1,540469,22814,CARD PARTY GAMES ,12,1,0.42,12484,Spain,32
0,570714,22814,CARD PARTY GAMES ,12,10,0.42,13520,Switzerland,34
0,574740,22814,CARD PARTY GAMES ,24,11,0.42,12357,Switzerland,34
0,566076,22815,CARD PSYCHEDELIC APPLES,12,9,0.42,12449,Belgium,4
0,546252,22815,CARD PSYCHEDELIC APPLES,12,3,0.42,14930,Channel Islands,7
1,565857,22815,CARD PSYCHEDELIC APPLES,12,9,0.42,14911,EIRE,11
1,568095,22815,CARD PSYCHEDELIC APPLES,24,9,0.42,14911,EIRE,11
0,547327,22815,CARD PSYCHEDELIC APPLES,12,3,0.42,12681,France,14
0,553411,22815,CARD PSYCHEDELIC APPLES,12,5,0.42,12714,France,14
0,563502,22815,CARD PSYCHEDELIC APPLES,12,8,0.42,12722,France,14
0,542215,22815,CARD PSYCHEDELIC APPLES,12,1,0.42,12472,Germany,15
0,556578,22815,CARD PSYCHEDELIC APPLES,12,6,0.42,12472,Germany,15
0,561037,22815,CARD PSYCHEDELIC APPLES,12,7,0.42,12472,Germany,15
0,564666,22815,CARD PSYCHEDELIC APPLES,12,8,0.42,12492,Germany,15
1,569721,22815,CARD PSYCHEDELIC APPLES,12,10,0.42,12628,Germany,15
0,571312,22815,CARD PSYCHEDELIC APPLES,12,10,0.42,12474,Germany,15
0,571824,22815,CARD PSYCHEDELIC APPLES,12,10,0.42,12472,Germany,15
0,567653,22815,CARD PSYCHEDELIC APPLES,12,9,0.42,12550,Spain,32
0,574740,22815,CARD PSYCHEDELIC APPLES,24,11,0.42,12357,Switzerland,34
0,552695,22815,CARD PSYCHEDELIC APPLES,12,5,0.42,16320,Unspecified,37
0,571705,22816,CARD MOTORBIKE SANTA,12,10,0.42,12360,Austria,2
0,568651,22816,CARD MOTORBIKE SANTA,12,9,0.42,12362,Belgium,4
0,577046,22816,CARD MOTORBIKE SANTA,12,11,0.42,12449,Belgium,4
0,580979,22816,CARD MOTORBIKE SANTA,12,12,0.42,12362,Belgium,4
0,577228,22816,CARD MOTORBIKE SANTA,12,11,0.42,12391,Cyprus,8
1,569028,22816,CARD MOTORBIKE SANTA,12,9,0.42,14911,EIRE,11
0,575973,22816,CARD MOTORBIKE SANTA,12,11,0.42,,EIRE,11
0,536975,22816,CARD MOTORBIKE SANTA,24,12,0.42,14911,EIRE,11
0,578698,22816,CARD MOTORBIKE SANTA,12,11,0.42,12620,France,14
0,579792,22816,CARD MOTORBIKE SANTA,12,11,0.42,12714,France,14
0,580705,22816,CARD MOTORBIKE SANTA,12,12,0.42,12683,France,14
0,560876,22816,CARD MOTORBIKE SANTA,12,7,0.42,12626,Germany,15
0,567666,22816,CARD MOTORBIKE SANTA,12,9,0.42,12520,Germany,15
0,537201,22816,CARD MOTORBIKE SANTA,12,12,0.42,12472,Germany,15
0,580752,22816,CARD MOTORBIKE SANTA,12,12,0.42,12478,Greece,16
0,571188,22816,CARD MOTORBIKE SANTA,12,10,0.42,12783,Portugal,28
0,572065,22816,CARD MOTORBIKE SANTA,24,10,0.42,12556,Spain,32
0,578099,22816,CARD MOTORBIKE SANTA,12,11,0.42,12452,Switzerland,34
0,551985,22817,CARD SUKI BIRTHDAY,12,5,0.42,12395,Belgium,4
0,552884,22817,CARD SUKI BIRTHDAY,12,5,0.42,12395,Belgium,4
0,559134,22817,CARD SUKI BIRTHDAY,12,7,0.42,12700,France,14
0,564372,22817,CARD SUKI BIRTHDAY,12,8,0.42,12714,France,14
0,542215,22817,CARD SUKI BIRTHDAY,12,1,0.42,12472,Germany,15
0,549316,22817,CARD SUKI BIRTHDAY,12,4,0.42,12705,Germany,15
0,571824,22817,CARD SUKI BIRTHDAY,12,10,0.42,12472,Germany,15
0,572061,22817,CARD SUKI BIRTHDAY,12,10,0.42,12474,Germany,15
0,575896,22817,CARD SUKI BIRTHDAY,12,11,0.42,12480,Germany,15
0,558262,22817,CARD SUKI BIRTHDAY,72,6,0.36,14646,Netherlands,25
0,574740,22817,CARD SUKI BIRTHDAY,24,11,0.42,12357,Switzerland,34
0,565145,22818,CARD CHRISTMAS VILLAGE,72,9,0.36,12415,Australia,1
0,574138,22818,CARD CHRISTMAS VILLAGE,24,11,0.42,12415,Australia,1
0,571705,22818,CARD CHRISTMAS VILLAGE,12,10,0.42,12360,Austria,2
0,576345,22818,CARD CHRISTMAS VILLAGE,12,11,0.42,12374,Austria,2
0,577228,22818,CARD CHRISTMAS VILLAGE,24,11,0.42,12391,Cyprus,8
1,569028,22818,CARD CHRISTMAS VILLAGE,12,9,0.42,14911,EIRE,11
0,568988,22818,CARD CHRISTMAS VILLAGE,12,9,0.42,12718,France,14
0,578698,22818,CARD CHRISTMAS VILLAGE,12,11,0.42,12620,France,14
0,579190,22818,CARD CHRISTMAS VILLAGE,72,11,0.42,12657,France,14
0,579193,22818,CARD CHRISTMAS VILLAGE,72,11,0.42,12657,France,14
0,579792,22818,CARD CHRISTMAS VILLAGE,12,11,0.42,12714,France,14
0,560876,22818,CARD CHRISTMAS VILLAGE,12,7,0.42,12626,Germany,15
1,571328,22818,CARD CHRISTMAS VILLAGE,24,10,0.42,12473,Germany,15
0,576607,22818,CARD CHRISTMAS VILLAGE,24,11,0.42,12474,Germany,15
0,537201,22818,CARD CHRISTMAS VILLAGE,24,12,0.42,12472,Germany,15
0,581266,22818,CARD CHRISTMAS VILLAGE,12,12,0.42,12621,Germany,15
0,563353,22818,CARD CHRISTMAS VILLAGE,12,8,0.42,15480,Malta,24
0,570467,22818,CARD CHRISTMAS VILLAGE,12,10,0.42,12607,USA,38
0,563749,22819,"BIRTHDAY CARD, RETRO SPOT",12,8,0.42,12360,Austria,2
0,557885,22819,"BIRTHDAY CARD, RETRO SPOT",12,6,0.42,12465,Belgium,4
0,573401,22819,"BIRTHDAY CARD, RETRO SPOT",12,10,0.42,12364,Belgium,4
0,545227,22819,"BIRTHDAY CARD, RETRO SPOT",12,3,0.42,12428,Finland,13
0,568988,22819,"BIRTHDAY CARD, RETRO SPOT",12,9,0.42,12718,France,14
0,547383,22819,"BIRTHDAY CARD, RETRO SPOT",12,3,0.42,12613,Germany,15
1,557466,22819,"BIRTHDAY CARD, RETRO SPOT",12,6,0.42,13815,Germany,15
0,557850,22819,"BIRTHDAY CARD, RETRO SPOT",12,6,0.42,12720,Germany,15
0,565416,22819,"BIRTHDAY CARD, RETRO SPOT",12,9,0.42,12710,Germany,15
0,567666,22819,"BIRTHDAY CARD, RETRO SPOT",12,9,0.42,12520,Germany,15
0,578298,22819,"BIRTHDAY CARD, RETRO SPOT",12,11,0.42,12619,Germany,15
0,544479,22819,"BIRTHDAY CARD, RETRO SPOT",72,2,0.36,14646,Netherlands,25
0,572035,22819,"BIRTHDAY CARD, RETRO SPOT",144,10,0.36,14646,Netherlands,25
0,538525,22819,"BIRTHDAY CARD, RETRO SPOT",12,12,0.42,12540,Spain,32
0,574740,22819,"BIRTHDAY CARD, RETRO SPOT",24,11,0.42,12357,Switzerland,34
1,557889,22820,GIFT BAG BIRTHDAY,12,6,0.65,12412,Denmark,10
1,561102,22820,GIFT BAG BIRTHDAY,24,7,0.65,12412,Denmark,10
1,560300,22820,GIFT BAG BIRTHDAY,12,7,0.65,14911,EIRE,11
1,565857,22820,GIFT BAG BIRTHDAY,12,9,0.65,14911,EIRE,11
1,568095,22820,GIFT BAG BIRTHDAY,12,9,0.65,14911,EIRE,11
1,573428,22820,GIFT BAG BIRTHDAY,24,10,0.65,12571,France,14
1,554104,22820,GIFT BAG BIRTHDAY,12,5,0.65,12705,Germany,15
1,557466,22820,GIFT BAG BIRTHDAY,12,6,0.65,13815,Germany,15
1,540469,22820,GIFT BAG BIRTHDAY,12,1,0.65,12484,Spain,32
1,539338,22820,GIFT BAG BIRTHDAY,192,12,0.65,17404,Sweden,33
1,562046,22820,GIFT BAG BIRTHDAY,12,8,0.65,12378,Switzerland,34
1,552262,22821,GIFT BAG PSYCHEDELIC APPLES,12,5,0.65,14911,EIRE,11
1,560300,22821,GIFT BAG PSYCHEDELIC APPLES,12,7,0.65,14911,EIRE,11
1,560451,22821,GIFT BAG PSYCHEDELIC APPLES,48,7,0.65,14911,EIRE,11
1,560534,22821,GIFT BAG PSYCHEDELIC APPLES,12,7,0.65,14911,EIRE,11
1,565857,22821,GIFT BAG PSYCHEDELIC APPLES,12,9,0.65,14911,EIRE,11
1,580126,22821,GIFT BAG PSYCHEDELIC APPLES,12,12,0.65,12562,France,14
1,554104,22821,GIFT BAG PSYCHEDELIC APPLES,12,5,0.65,12705,Germany,15
1,569721,22821,GIFT BAG PSYCHEDELIC APPLES,12,10,0.65,12628,Germany,15
1,571328,22821,GIFT BAG PSYCHEDELIC APPLES,12,10,0.65,12473,Germany,15
1,549222,22821,GIFT BAG PSYCHEDELIC APPLES,12,4,0.65,12347,Iceland,18
0,546660,22822,CREAM WALL PLANTER HEART SHAPED,6,3,5.95,14156,EIRE,11
0,550302,22822,CREAM WALL PLANTER HEART SHAPED,2,4,5.95,14156,EIRE,11
0,551656,22822,CREAM WALL PLANTER HEART SHAPED,4,5,5.95,14911,EIRE,11
1,560451,22822,CREAM WALL PLANTER HEART SHAPED,4,7,5.95,14911,EIRE,11
0,570016,22822,CREAM WALL PLANTER HEART SHAPED,4,10,5.95,14911,EIRE,11
0,545718,22822,CREAM WALL PLANTER HEART SHAPED,2,3,5.95,12614,Germany,15
0,544931,22822,CREAM WALL PLANTER HEART SHAPED,16,2,4.95,13501,Switzerland,34
1,562046,22822,CREAM WALL PLANTER HEART SHAPED,4,8,5.95,12378,Switzerland,34
0,563613,22823,CHEST NATURAL WOOD 20 DRAWERS,1,8,125,12688,Israel,19
0,566557,22823,CHEST NATURAL WOOD 20 DRAWERS,2,9,110,14646,Netherlands,25
0,568048,22824,3 TIER SWEETHEART GARDEN SHELF,1,9,35.95,14911,EIRE,11
0,544996,22824,3 TIER SWEETHEART GARDEN SHELF,1,2,35.95,12474,Germany,15
0,563613,22824,3 TIER SWEETHEART GARDEN SHELF,1,8,35.95,12688,Israel,19
0,571034,22826,LOVE SEAT ANTIQUE WHITE METAL,2,10,85,12359,Cyprus,8
0,566557,22826,LOVE SEAT ANTIQUE WHITE METAL,1,9,85,14646,Netherlands,25
0,567290,22826,LOVE SEAT ANTIQUE WHITE METAL,1,9,85,14646,Netherlands,25
0,543370,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2,145,12359,Cyprus,8
0,571034,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,10,145,12359,Cyprus,8
0,567616,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,9,165,14911,EIRE,11
0,542269,22829,SWEETHEART WIRE WALL TIDY,4,1,9.95,14442,Channel Islands,7
0,564093,22829,SWEETHEART WIRE WALL TIDY,2,8,9.95,14930,Channel Islands,7
0,571034,22829,SWEETHEART WIRE WALL TIDY,4,10,9.95,12359,Cyprus,8
0,543828,22829,SWEETHEART WIRE WALL TIDY,4,2,9.95,14156,EIRE,11
0,551657,22829,SWEETHEART WIRE WALL TIDY,2,5,9.95,14911,EIRE,11
0,566625,22829,SWEETHEART WIRE WALL TIDY,2,9,9.95,14911,EIRE,11
0,542425,22829,SWEETHEART WIRE WALL TIDY,2,1,9.95,12574,France,14
0,555106,22829,SWEETHEART WIRE WALL TIDY,2,5,9.95,12790,Netherlands,25
0,555650,22831,WHITE BROCANTE SOAP DISH,6,6,2.95,14156,EIRE,11
0,558046,22831,WHITE BROCANTE SOAP DISH,6,6,2.95,,EIRE,11
0,560445,22831,WHITE BROCANTE SOAP DISH,144,7,2.55,14156,EIRE,11
0,562560,22831,WHITE BROCANTE SOAP DISH,4,8,2.95,14156,EIRE,11
1,565857,22831,WHITE BROCANTE SOAP DISH,6,9,2.95,14911,EIRE,11
0,542425,22831,WHITE BROCANTE SOAP DISH,6,1,2.95,12574,France,14
0,560590,22831,WHITE BROCANTE SOAP DISH,6,7,2.95,12560,Germany,15
0,549325,22831,WHITE BROCANTE SOAP DISH,6,4,2.95,12717,Greece,16
0,542276,22831,WHITE BROCANTE SOAP DISH,6,1,2.95,12764,Lebanon,22
0,542894,22831,WHITE BROCANTE SOAP DISH,6,2,2.95,12775,Netherlands,25
0,578082,22831,WHITE BROCANTE SOAP DISH,6,11,2.95,12775,Netherlands,25
0,557621,22831,WHITE BROCANTE SOAP DISH,6,6,2.95,12444,Norway,26
0,555726,22831,WHITE BROCANTE SOAP DISH,6,6,2.95,12540,Spain,32
0,559665,22831,WHITE BROCANTE SOAP DISH,2,7,2.95,12556,Spain,32
0,569998,22831,WHITE BROCANTE SOAP DISH,6,10,2.95,12540,Spain,32
0,559372,22831,WHITE BROCANTE SOAP DISH,6,7,2.95,12461,Switzerland,34
0,568048,22832,BROCANTE SHELF WITH HOOKS,2,9,10.75,14911,EIRE,11
0,578541,22832,BROCANTE SHELF WITH HOOKS,10,11,9.95,14277,France,14
0,568674,22832,BROCANTE SHELF WITH HOOKS,2,9,10.75,12708,Germany,15
0,576910,22832,BROCANTE SHELF WITH HOOKS,2,11,10.75,12477,Germany,15
0,563613,22832,BROCANTE SHELF WITH HOOKS,2,8,10.75,12688,Israel,19
0,577609,22832,BROCANTE SHELF WITH HOOKS,2,11,10.75,12349,Italy,20
0,544480,22832,BROCANTE SHELF WITH HOOKS,16,2,9.95,14646,Netherlands,25
0,536885,22834,HAND WARMER BABUSHKA DESIGN,12,12,2.1,,EIRE,11
0,580124,22834,HAND WARMER BABUSHKA DESIGN,24,12,2.1,,EIRE,11
0,539551,22834,HAND WARMER BABUSHKA DESIGN,12,12,2.1,12721,France,14
0,541877,22834,HAND WARMER BABUSHKA DESIGN,12,1,2.1,12559,Germany,15
0,572241,22834,HAND WARMER BABUSHKA DESIGN,12,10,2.1,12712,Germany,15
0,537201,22834,HAND WARMER BABUSHKA DESIGN,12,12,2.1,12472,Germany,15
0,539405,22834,HAND WARMER BABUSHKA DESIGN,48,12,0.85,12621,Germany,15
0,539446,22834,HAND WARMER BABUSHKA DESIGN,48,12,0.85,12705,Germany,15
0,581570,22834,HAND WARMER BABUSHKA DESIGN,12,12,2.1,12662,Germany,15
0,539731,22834,HAND WARMER BABUSHKA DESIGN,48,12,0.85,14646,Netherlands,25
0,540550,22834,HAND WARMER BABUSHKA DESIGN,12,1,2.1,12539,Spain,32
0,542303,22834,HAND WARMER BABUSHKA DESIGN,12,1,2.1,12539,Spain,32
0,570521,22834,HAND WARMER BABUSHKA DESIGN,12,10,2.1,12371,Switzerland,34
0,561658,22834,HAND WARMER BABUSHKA DESIGN,1,7,2.1,12743,Unspecified,37
0,561661,22834,HAND WARMER BABUSHKA DESIGN,1,7,2.1,12743,Unspecified,37
0,543989,22835,HOT WATER BOTTLE I AM SO POORLY,8,2,4.65,12415,Australia,1
0,553546,22835,HOT WATER BOTTLE I AM SO POORLY,24,5,4.25,12415,Australia,1
0,560473,22835,HOT WATER BOTTLE I AM SO POORLY,4,7,4.65,12431,Australia,1
0,569556,22835,HOT WATER BOTTLE I AM SO POORLY,4,10,4.95,14936,Channel Islands,7
0,543828,22835,HOT WATER BOTTLE I AM SO POORLY,12,2,4.65,14156,EIRE,11
0,544074,22835,HOT WATER BOTTLE I AM SO POORLY,2,2,4.65,14156,EIRE,11
0,547048,22835,HOT WATER BOTTLE I AM SO POORLY,4,3,4.65,14911,EIRE,11
0,553897,22835,HOT WATER BOTTLE I AM SO POORLY,4,5,4.65,14911,EIRE,11
0,563098,22835,HOT WATER BOTTLE I AM SO POORLY,8,8,4.65,14911,EIRE,11
0,563685,22835,HOT WATER BOTTLE I AM SO POORLY,4,8,4.65,14911,EIRE,11
0,567428,22835,HOT WATER BOTTLE I AM SO POORLY,4,9,4.95,14911,EIRE,11
0,568048,22835,HOT WATER BOTTLE I AM SO POORLY,4,9,4.95,14911,EIRE,11
0,571745,22835,HOT WATER BOTTLE I AM SO POORLY,4,10,4.95,14911,EIRE,11
0,573892,22835,HOT WATER BOTTLE I AM SO POORLY,4,11,4.95,14911,EIRE,11
0,576603,22835,HOT WATER BOTTLE I AM SO POORLY,4,11,4.95,14911,EIRE,11
0,577355,22835,HOT WATER BOTTLE I AM SO POORLY,4,11,4.95,14911,EIRE,11
0,538009,22835,HOT WATER BOTTLE I AM SO POORLY,4,12,4.65,14911,EIRE,11
0,539722,22835,HOT WATER BOTTLE I AM SO POORLY,8,12,4.65,14911,EIRE,11
0,577406,22835,HOT WATER BOTTLE I AM SO POORLY,4,11,4.95,12702,Germany,15
0,579692,22835,HOT WATER BOTTLE I AM SO POORLY,8,11,4.95,12433,Norway,26
0,581476,22835,HOT WATER BOTTLE I AM SO POORLY,8,12,4.95,12433,Norway,26
1,540469,22835,HOT WATER BOTTLE I AM SO POORLY,2,1,4.65,12484,Spain,32
0,536885,22837,HOT WATER BOTTLE BABUSHKA ,24,12,4.65,,EIRE,11
0,536975,22837,HOT WATER BOTTLE BABUSHKA ,8,12,4.65,14911,EIRE,11
0,537065,22837,HOT WATER BOTTLE BABUSHKA ,8,12,4.65,12567,France,14
0,537468,22837,HOT WATER BOTTLE BABUSHKA ,4,12,4.65,12567,France,14
0,536527,22837,HOT WATER BOTTLE BABUSHKA ,4,12,4.65,12662,Germany,15
0,537201,22837,HOT WATER BOTTLE BABUSHKA ,4,12,4.65,12472,Germany,15
0,539405,22837,HOT WATER BOTTLE BABUSHKA ,36,12,4.25,12621,Germany,15
0,539446,22837,HOT WATER BOTTLE BABUSHKA ,8,12,4.65,12705,Germany,15
0,538525,22837,HOT WATER BOTTLE BABUSHKA ,16,12,4.65,12540,Spain,32
0,539488,22837,HOT WATER BOTTLE BABUSHKA LARGE,8,12,4.65,12377,Switzerland,34
0,545475,22838,3 TIER CAKE TIN RED AND CREAM,20,3,14.95,12415,Australia,1
0,554037,22838,3 TIER CAKE TIN RED AND CREAM,28,5,14.95,12415,Australia,1
0,561507,22838,3 TIER CAKE TIN RED AND CREAM,1,7,14.95,12397,Belgium,4
0,543370,22838,3 TIER CAKE TIN RED AND CREAM,2,2,14.95,12359,Cyprus,8
1,541220,22838,3 TIER CAKE TIN RED AND CREAM,96,1,12.75,14156,EIRE,11
0,544075,22838,3 TIER CAKE TIN RED AND CREAM,16,2,12.75,14156,EIRE,11
0,545320,22838,3 TIER CAKE TIN RED AND CREAM,96,3,12.75,14156,EIRE,11
0,552038,22838,3 TIER CAKE TIN RED AND CREAM,48,5,12.75,14156,EIRE,11
0,560445,22838,3 TIER CAKE TIN RED AND CREAM,12,7,12.75,14156,EIRE,11
0,565748,22838,3 TIER CAKE TIN RED AND CREAM,8,9,12.75,14156,EIRE,11
0,571559,22838,3 TIER CAKE TIN RED AND CREAM,1,10,14.95,14911,EIRE,11
0,575973,22838,3 TIER CAKE TIN RED AND CREAM,2,11,14.95,,EIRE,11
0,576051,22838,3 TIER CAKE TIN RED AND CREAM,6,11,14.95,14911,EIRE,11
0,576653,22838,3 TIER CAKE TIN RED AND CREAM,48,11,12.75,14156,EIRE,11
0,555542,22838,3 TIER CAKE TIN RED AND CREAM,2,6,14.95,15108,European Community,12
0,552826,22838,3 TIER CAKE TIN RED AND CREAM,2,5,14.95,14277,France,14
0,575747,22838,3 TIER CAKE TIN RED AND CREAM,2,11,14.95,12589,France,14
0,545916,22838,3 TIER CAKE TIN RED AND CREAM,1,3,14.95,12528,Germany,15
0,573508,22838,3 TIER CAKE TIN RED AND CREAM,1,10,14.95,12552,Italy,20
0,540550,22838,3 TIER CAKE TIN RED AND CREAM,1,1,14.95,12539,Spain,32
0,542303,22838,3 TIER CAKE TIN RED AND CREAM,1,1,14.95,12539,Spain,32
0,542428,22838,3 TIER CAKE TIN RED AND CREAM,8,1,14.95,17404,Sweden,33
1,562046,22838,3 TIER CAKE TIN RED AND CREAM,1,8,14.95,12378,Switzerland,34
0,564051,22838,3 TIER CAKE TIN RED AND CREAM,1,8,14.95,14265,Unspecified,37
0,545475,22839,3 TIER CAKE TIN GREEN AND CREAM,32,3,12.75,12415,Australia,1
0,543370,22839,3 TIER CAKE TIN GREEN AND CREAM,2,2,14.95,12359,Cyprus,8
0,544075,22839,3 TIER CAKE TIN GREEN AND CREAM,16,2,12.75,14156,EIRE,11
0,546212,22839,3 TIER CAKE TIN GREEN AND CREAM,16,3,12.75,14156,EIRE,11
0,552038,22839,3 TIER CAKE TIN GREEN AND CREAM,36,5,12.75,14156,EIRE,11
0,553375,22839,3 TIER CAKE TIN GREEN AND CREAM,4,5,14.95,14911,EIRE,11
0,560445,22839,3 TIER CAKE TIN GREEN AND CREAM,12,7,12.75,14156,EIRE,11
0,565748,22839,3 TIER CAKE TIN GREEN AND CREAM,8,9,12.75,14156,EIRE,11
0,571377,22839,3 TIER CAKE TIN GREEN AND CREAM,1,10,14.95,14911,EIRE,11
0,576141,22839,3 TIER CAKE TIN GREEN AND CREAM,1,11,14.95,14911,EIRE,11
0,551013,22839,3 TIER CAKE TIN GREEN AND CREAM,1,4,14.95,15108,European Community,12
0,560635,22839,3 TIER CAKE TIN GREEN AND CREAM,1,7,14.95,12521,Germany,15
0,550911,22839,3 TIER CAKE TIN GREEN AND CREAM,1,4,14.95,12354,Spain,32
